사용일자,호선명,역명,승차총승객수,하차총승객수,등록일자
20200905,5호선,답십리,7046,6521,20200908
20200905,4호선,당고개,7045,6756,20200908
20200905,9호선,당산,7680,7268,20200908
20200905,2호선,당산,8296,9101,20200908
20200905,경부선,당정,2630,2605,20200908
20200905,일산선,대곡,885,767,20200908
20200905,과천선,대공원,2179,2442,20200908
20200905,2호선,대림(구로구청),13416,14392,20200908
20200905,7호선,대림(구로구청),5260,5532,20200908
20200905,분당선,대모산입구,1760,1618,20200908
20200905,경부선,대방,4972,5006,20200908
20200905,경춘선,대성리,644,639,20200908
20200905,안산선,대야미,2920,2528,20200908
20200905,3호선,대청,3614,3298,20200908
20200905,3호선,대치,4434,4131,20200908
20200905,일산선,대화,5730,4952,20200908
20200905,6호선,대흥(서강대앞),3296,3373,20200908
20200905,경원선,덕계,1342,1258,20200908
20200905,중앙선,덕소,3200,3293,20200908
20200905,경원선,덕정,2963,2715,20200908
20200905,3호선,도곡,1973,1915,20200908
20200905,분당선,도곡,2623,2429,20200908
20200905,중앙선,도농,4405,4243,20200908
20200905,2호선,도림천,632,651,20200908
20200905,경원선,도봉,3369,3261,20200908
20200905,7호선,도봉산,4811,7218,20200908
20200905,경원선,도봉산,7513,5158,20200908
20200905,중앙선,도심,1199,1082,20200908
20200905,경인선,도원,1542,1597,20200908
20200905,경인선,도화,1934,1840,20200908
20200905,3호선,독립문,3753,3750,20200908
20200905,6호선,독바위,1481,1837,20200908
20200905,경부선,독산,5868,5963,20200908
20200905,6호선,돌곶이,3915,3701,20200908
20200905,1호선,동대문,7508,7093,20200908
20200905,4호선,동대문,9468,9001,20200908
20200905,4호선,동대문역사문화공원(DDP),6720,5670,20200908
20200905,2호선,동대문역사문화공원(DDP),5740,5920,20200908
20200905,5호선,동대문역사문화공원(DDP),696,883,20200908
20200905,3호선,동대입구,3934,4345,20200908
20200905,경원선,동두천,1147,1484,20200908
20200905,경원선,동두천중앙,1963,2065,20200908
20200905,6호선,동묘앞,5241,4788,20200908
20200905,1호선,동묘앞,8369,8520,20200908
20200905,경인선,동암,8930,9252,20200908
20200905,경인선,동인천,8034,7795,20200908
20200905,4호선,동작(현충원),1786,1708,20200908
20200905,9호선,동작(현충원),887,709,20200908
20200905,경부선,두정,3208,3302,20200908
20200905,5호선,둔촌동,3920,4035,20200908
20200905,9호선2~3단계,둔촌오륜,382,360,20200908
20200905,9호선,등촌,4649,4575,20200908
20200905,공항철도 1호선,디지털미디어시티,3238,3136,20200908
20200905,경의선,디지털미디어시티,1135,1069,20200908
20200905,6호선,디지털미디어시티,5063,5025,20200908
20200905,2호선,뚝섬,7258,7721,20200908
20200905,7호선,뚝섬유원지,8144,8435,20200908
20200905,5호선,마곡,2826,2711,20200908
20200905,공항철도 1호선,마곡나루(서울식물원),1676,1759,20200908
20200905,9호선,마곡나루(서울식물원),4191,4192,20200908
20200905,일산선,마두,3157,3274,20200908
20200905,7호선,마들,5966,5753,20200908
20200905,경춘선,마석,2099,2160,20200908
20200905,5호선,마장,2687,2510,20200908
20200905,5호선,마천,3274,3342,20200908
20200905,5호선,마포,4585,4599,20200908
20200905,6호선,마포구청,6578,5599,20200908
20200905,중앙선,망우,4403,4355,20200908
20200905,6호선,망원,8329,9166,20200908
20200905,경원선,망월사,3958,4171,20200908
20200905,분당선,망포,5078,4755,20200908
20200905,분당선,매교,1101,1161,20200908
20200905,3호선,매봉,3657,3417,20200908
20200905,분당선,매탄권선,1928,1809,20200908
20200905,7호선,먹골,5252,5034,20200908
20200905,7호선,면목,8164,7963,20200908
20200905,4호선,명동,6814,7752,20200908
20200905,5호선,명일,3621,3648,20200908
20200905,경부선,명학,3658,3512,20200908
20200905,분당선,모란,10802,10639,20200908
20200905,8호선,모란,2353,2009,20200908
20200905,5호선,목동,7162,7384,20200908
20200905,8호선,몽촌토성(평화의문),2765,2652,20200908
20200905,3호선,무악재,1744,1773,20200908
20200905,2호선,문래,6997,7159,20200908
20200905,경의선,문산,3071,3076,20200908
20200905,8호선,문정,4917,5001,20200908
20200905,분당선,미금,6720,7097,20200908
20200905,5호선,미사,5345,5370,20200908
20200905,4호선,미아(서울사이버대학),7916,7681,20200908
20200905,4호선,미아사거리,15232,14467,20200908
20200905,안산선,반월,2468,2329,20200908
20200905,7호선,반포,3169,2983,20200908
20200905,5호선,발산,7439,7721,20200908
20200905,2호선,방배,6085,6176,20200908
20200905,5호선,방이,2827,2887,20200908
20200905,경원선,방학,5389,5309,20200908
20200905,5호선,방화,3316,3104,20200908
20200905,장항선,배방,675,604,20200908
20200905,경의선,백마,2598,2481,20200908
20200905,일산선,백석,5019,5138,20200908
20200905,경춘선,백양리,124,91,20200908
20200905,경인선,백운,3807,3827,20200908
20200905,6호선,버티고개,1047,1064,20200908
20200905,과천선,범계,11496,11214,20200908
20200905,경춘선,별내,1489,1451,20200908
20200905,경부선,병점,7289,7106,20200908
20200905,7호선,보라매,4473,4252,20200908
20200905,6호선,보문,3497,3115,20200908
20200905,우이신설선,보문,812,774,20200908
20200905,경원선,보산,984,1008,20200908
20200905,분당선,보정,979,871,20200908
20200905,분당선,복정,1,0,20200908
20200905,8호선,복정,4365,3814,20200908
20200905,장항선,봉명,496,446,20200908
20200905,9호선2~3단계,봉은사,5143,5292,20200908
20200905,2호선,봉천,12402,11256,20200908
20200905,6호선,봉화산(서울의료원),3720,3618,20200908
20200905,경인선,부개,4454,4276,20200908
20200905,경강선,부발,1212,922,20200908
20200905,경인선,부천,19880,20547,20200908
20200905,7호선,부천시청,5880,5681,20200908
20200905,7호선,부천종합운동장,2114,2008,20200908
20200905,경인선,부평,17846,19191,20200908
20200905,7호선,부평구청,4608,4092,20200908
20200905,우이신설선,북한산보국문,3102,2803,20200908
20200905,우이신설선,북한산우이,2720,2714,20200908
20200905,6호선,불광,2996,2926,20200908
20200905,3호선,불광,9091,10530,20200908
20200905,7호선,사가정,8806,8645,20200908
20200905,2호선,사당,18234,19510,20200908
20200905,4호선,사당,11432,10006,20200908
20200905,경춘선,사릉,1616,1607,20200908
20200905,9호선,사평,1145,1092,20200908
20200905,안산선,산본,7703,8115,20200908
20200905,8호선,산성,3685,3741,20200908
20200905,6호선,삼각지,2407,1940,20200908
20200905,4호선,삼각지,1559,1869,20200908
20200905,경강선,삼동,912,897,20200908
20200905,7호선,삼산체육관,1976,1901,20200908
20200905,2호선,삼성(무역센터),14640,14778,20200908
20200905,9호선2~3단계,삼성중앙,1934,1906,20200908
20200905,일산선,삼송,8429,8444,20200908
20200905,우이신설선,삼양,1114,1225,20200908
20200905,우이신설선,삼양사거리,1456,1483,20200908
20200905,9호선2~3단계,삼전,3145,2943,20200908
20200905,분당선,상갈,2285,2268,20200908
20200905,4호선,상계,9341,8948,20200908
20200905,7호선,상도,5266,4813,20200908
20200905,7호선,상동,5731,5963,20200908
20200905,안산선,상록수,9325,9358,20200908
20200905,중앙선,상봉(시외버스터미널),3536,3329,20200908
20200905,7호선,상봉(시외버스터미널),9197,8786,20200908
20200905,6호선,상수,3846,4498,20200908
20200905,2호선,상왕십리,6226,5786,20200908
20200905,6호선,상월곡(한국과학기술연구원),2908,2573,20200908
20200905,5호선,상일동,6122,5556,20200908
20200905,경춘선,상천,405,322,20200908
20200905,6호선,새절(신사),6281,5910,20200908
20200905,9호선,샛강,1599,1610,20200908
20200905,경의선,서강대,1076,996,20200908
20200905,5호선,서대문,4323,4085,20200908
20200905,경부선,서동탄,617,653,20200908
20200905,경원선,서빙고,973,822,20200908
20200905,2호선,서울대입구(관악구청),24944,24012,20200908
20200905,분당선,서울숲,4696,4753,20200908
20200905,1호선,서울역,14831,15107,20200908
20200905,4호선,서울역,3206,5389,20200908
20200905,경부선,서울역,2033,556,20200908
20200905,경의선,서울역,701,719,20200908
20200905,공항철도 1호선,서울역,3325,3230,20200908
20200905,경부선,서정리,4064,3319,20200908
20200905,2호선,서초,6027,5521,20200908
20200905,분당선,서현,10794,11039,20200908
20200905,6호선,석계,6044,5818,20200908
20200905,경원선,석계,4916,5131,20200908
20200905,경부선,석수,5033,4835,20200908
20200905,8호선,석촌,3581,4222,20200908
20200905,9호선2~3단계,석촌,3661,3128,20200908
20200905,9호선2~3단계,석촌고분,2608,2437,20200908
20200905,분당선,선릉,3055,4610,20200908
20200905,2호선,선릉,14508,12749,20200908
20200905,과천선,선바위,3228,3156,20200908
20200905,9호선,선유도,2560,2576,20200908
20200905,분당선,선정릉,2187,2301,20200908
20200905,9호선2~3단계,선정릉,2706,3028,20200908
20200905,경부선,성균관대,6478,6350,20200908
20200905,2호선,성수,8979,10272,20200908
20200905,4호선,성신여대입구(돈암),10130,9530,20200908
20200905,우이신설선,성신여대입구(돈암),1596,1823,20200908
20200905,경부선,성환,2198,1979,20200908
20200905,경부선,세류,1690,1743,20200908
20200905,경부선,세마,1323,1132,20200908
20200905,경강선,세종대왕릉,199,191,20200908
20200905,수인선,소래포구,3379,3477,20200908
20200905,경인선,소사,5500,5342,20200908
20200905,경원선,소요산,3426,3105,20200908
20200905,우이신설선,솔밭공원,1271,1344,20200908
20200905,우이신설선,솔샘,2398,2209,20200908
20200905,경인선,송내,12141,12225,20200908
20200905,수인선,송도,1343,1314,20200908
20200905,5호선,송정,3620,3428,20200908
20200905,경부선,송탄,2822,2692,20200908
20200905,8호선,송파,3735,3572,20200908
20200905,9호선2~3단계,송파나루,2022,2110,20200908
20200905,분당선,수내,5167,4963,20200908
20200905,7호선,수락산,7551,7603,20200908
20200905,안산선,수리산,2114,2010,20200908
20200905,경의선,수색,888,913,20200908
20200905,3호선,수서,7022,7271,20200908
20200905,분당선,수서,5458,5747,20200908
20200905,경부선,수원,21109,22831,20200908
20200905,분당선,수원,3770,2714,20200908
20200905,분당선,수원시청,5320,5807,20200908
20200905,4호선,수유(강북구청),18132,17720,20200908
20200905,8호선,수진,2643,2455,20200908
20200905,4호선,숙대입구(갈월),5403,5163,20200908
20200905,7호선,숭실대입구(살피재),5566,5541,20200908
20200905,수인선,숭의,1829,1703,20200908
20200905,1호선,시청,5134,4852,20200908
20200905,2호선,시청,3990,3407,20200908
20200905,분당선,신갈,1675,1691,20200908
20200905,5호선,신금호,2830,2929,20200908
20200905,5호선,신길,1584,1671,20200908
20200905,경부선,신길,4531,3685,20200908
20200905,안산선,신길온천,896,900,20200908
20200905,경춘선,신내,782,767,20200908
20200905,9호선,신논현,13197,13042,20200908
20200905,2호선,신답,634,663,20200908
20200905,2호선,신당,7547,7555,20200908
20200905,6호선,신당,3932,3206,20200908
20200905,2호선,신대방,14394,14106,20200908
20200905,7호선,신대방삼거리,8121,7545,20200908
20200905,경부선,신도림,2047,1955,20200908
20200905,2호선,신도림,24687,24634,20200908
20200905,경강선,신둔도예촌,555,561,20200908
20200905,2호선,신림,34893,33422,20200908
20200905,9호선,신목동,1342,1149,20200908
20200905,9호선,신반포,1309,1269,20200908
20200905,9호선,신방화,3122,2974,20200908
20200905,3호선,신사,13371,14130,20200908
20200905,1호선,신설동,6625,6360,20200908
20200905,우이신설선,신설동,1016,983,20200908
20200905,2호선,신설동,2149,2096,20200908
20200905,4호선,신용산,5104,5594,20200908
20200905,중앙선,신원,339,215,20200908
20200905,경원선,신이문,4621,4283,20200908
20200905,5호선,신정(은행정),6111,5199,20200908
20200905,2호선,신정네거리,4659,4778,20200908
20200905,7호선,신중동,6322,6329,20200908
20200905,장항선,신창(순천향대),765,714,20200908
20200905,2호선,신촌,16112,16588,20200908
20200905,경의선,신촌,212,198,20200908
20200905,수인선,신포,804,914,20200908
20200905,7호선,신풍,5606,5469,20200908
20200905,8호선,신흥,2554,2657,20200908
20200905,4호선,쌍문,14808,13661,20200908
20200905,장항선,쌍용(나사렛대),917,876,20200908
20200905,장항선,아산,1566,1490,20200908
20200905,중앙선,아신,425,439,20200908
20200905,5호선,아차산(어린이대공원후문),8435,8427,20200908
20200905,2호선,아현,4990,4795,20200908
20200905,3호선,안국,5548,6330,20200908
20200905,안산선,안산,7087,7169,20200908
20200905,6호선,안암(고대병원앞),4128,3914,20200908
20200905,경부선,안양,11239,11328,20200908
20200905,8호선,암사,8542,7985,20200908
20200905,3호선,압구정,15998,16626,20200908
20200905,분당선,압구정로데오,9437,10480,20200908
20200905,5호선,애오개,2513,2386,20200908
20200905,경의선,야당,2711,2542,20200908
20200905,분당선,야탑,10319,11093,20200908
20200905,6호선,약수,1642,1600,20200908
20200905,3호선,약수,6217,5758,20200908
20200905,중앙선,양수,1653,1697,20200908
20200905,중앙선,양원,821,827,20200908
20200905,3호선,양재(서초구청),11748,12707,20200908
20200905,중앙선,양정,533,516,20200908
20200905,경원선,양주,4114,4128,20200908
20200905,2호선,양천구청,2761,2759,20200908
20200905,9호선,양천향교,3835,3698,20200908
20200905,5호선,양평,2358,2396,20200908
20200905,중앙선,양평,1774,1807,20200908
20200905,7호선,어린이대공원(세종대),5816,5442,20200908
20200905,9호선2~3단계,언주,3488,3435,20200908
20200905,5호선,여의나루,6851,7557,20200908
20200905,5호선,여의도,5210,5738,20200908
20200905,9호선,여의도,4895,4687,20200908
20200905,경강선,여주,1259,1481,20200908
20200905,경인선,역곡,13675,13761,20200908
20200905,2호선,역삼,11662,12685,20200908
20200905,6호선,역촌,1854,2203,20200908
20200905,수인선,연수,2444,2560,20200908
20200905,3호선,연신내,21364,19632,20200908
20200905,9호선,염창,7361,6886,20200908
20200905,경부선,영등포,22876,24148,20200908
20200905,5호선,영등포구청,1369,1319,20200908
20200905,2호선,영등포구청,7954,8041,20200908
20200905,5호선,영등포시장,4122,4364,20200908
20200905,공항철도 1호선,영종,1688,1729,20200908
20200905,분당선,영통,3650,3628,20200908
